trad,simp,skt,n_chars,n_syl,n_aligned,char_syl_ratio,phon_score,align,pos,label
惡業,恶业,nigha,2,2,2,1.0,0.5,exact,noun,calque
頭陀,头陀,dhutaguṇa,2,4,0,0.5,0.0,length_mismatch,noun,calque
浣洗,浣洗,dhutaṅga,2,3,2,0.667,0.0,off_by_one,noun,calque
衣鉢,衣钵,pātracīvara,2,5,0,0.4,0.0,length_mismatch,noun,calque
衣缽,衣钵,pātracīvara,2,5,0,0.4,0.0,length_mismatch,noun,calque
娑婆世界,娑婆世界,sahāloka,4,4,4,1.0,0.5,exact,proper noun,calque
娑婆,娑婆,sahā,2,2,2,1.0,0.5,exact,verb,calque
堪忍,堪忍,kṣānti,2,2,2,1.0,0.5,exact,verb,calque
五濁,五浊,pañcakaṣāyā,2,5,0,0.4,0.0,length_mismatch,proper noun,calque
劫濁,劫浊,kalpakaṣāya,2,5,0,0.4,0.0,length_mismatch,proper noun,calque
見濁,见浊,dṛṣṭikaṣāya,2,5,0,0.4,0.0,length_mismatch,phrase,calque
煩惱濁,烦恼浊,kleśakaṣāya,3,5,0,0.6,0.0,length_mismatch,proper noun,calque
眾生濁,众生浊,sattvakaṣāya,3,5,0,0.6,0.0,length_mismatch,phrase,calque
命濁,命浊,āyuḥkaṣāya,2,5,0,0.4,0.0,length_mismatch,proper noun,calque
五境,五境,pañcaviṣaya,2,5,0,0.4,0.0,length_mismatch,proper noun,calque
梵行,梵行,brahmacarya,2,4,0,0.5,0.0,length_mismatch,noun,calque
流轉,流转,pravṛtti,2,3,2,0.667,0.5,off_by_one,verb,calque
瓦鉢,瓦钵,pātra,2,2,2,1.0,0.0,exact,noun,calque
法鼓,法鼓,dharmadundubhi,2,5,0,0.4,0.0,length_mismatch,noun,calque
法幢,法幢,ketu,2,2,2,1.0,0.5,exact,noun,calque
護法,护法,dharmapāla,2,4,0,0.5,0.0,length_mismatch,verb,calque
劫火,劫火,kalpāgni,2,3,1,0.667,1.0,off_by_one,noun,calque
小乘,小乘,hīnayāna,2,4,0,0.5,0.0,length_mismatch,proper noun,calque
利他,利他,parārtha,2,3,2,0.667,0.5,off_by_one,phrase,calque
正覺,正觉,saṃbodhi,2,3,2,0.667,0.5,off_by_one,noun,calque
佛果,佛果,buddhaphala,2,4,0,0.5,0.0,length_mismatch,noun,calque
所縁,所縁,ālambana,2,4,0,0.5,0.0,length_mismatch,noun,calque
鉢,钵,pātra,1,2,1,0.5,1.0,off_by_one,noun,calque
自性,自性,svabhāva,2,3,1,0.667,1.0,off_by_one,noun,calque
大聖,大圣,mahāsiddha,2,4,0,0.5,0.0,length_mismatch,noun,calque
化身,化身,nirmāṇakāya,2,5,0,0.4,0.0,length_mismatch,noun,calque
如來十力,如来十力,daśatathāgatabalāni,4,9,0,0.444,0.0,length_mismatch,phrase,calque
濕婆天,湿婆天,śiva,3,2,2,1.5,0.5,off_by_one,proper noun,calque
濕婆,湿婆,śiva,2,2,2,1.0,0.5,exact,proper noun,calque
金剛座,金刚座,vajrāsana,3,4,3,0.75,0.0,off_by_one,proper noun,calque
金剛杵,金刚杵,vajra,3,2,2,1.5,0.5,off_by_one,noun,calque
舍利塔,舍利塔,śarīrastūpa,3,5,0,0.6,0.0,length_mismatch,noun,calque
七佛,七佛,saptatathāgata,2,6,0,0.333,0.0,length_mismatch,phrase,calque
伽藍,伽蓝,saṃghārāma,2,4,0,0.5,0.0,length_mismatch,noun,calque
法王,法王,dharmarāja,2,4,0,0.5,0.0,length_mismatch,proper noun,calque
僧藍,僧蓝,saṃghārāma,2,4,0,0.5,0.0,length_mismatch,noun,calque
定力,定力,samādhibala,2,5,0,0.4,0.0,length_mismatch,noun,calque
金輪,金轮,kāñcana-mandala,2,6,0,0.333,0.0,length_mismatch,noun,calque
錫杖,锡杖,khakkhara,2,3,2,0.667,0.0,off_by_one,noun,calque
曼陀羅香,曼陀罗香,mandāravagandha,4,6,0,0.667,0.0,length_mismatch,proper noun,calque
祇陀太子,祇陀太子,jetakumāra,4,5,3,0.8,0.333,off_by_one,proper noun,calque
精舍,精舍,vihāra,2,3,2,0.667,0.0,off_by_one,noun,calque
獄,狱,naraka,1,3,0,0.333,0.0,length_mismatch,noun,calque
給孤獨長者,给孤独长者,anāthapiṇḍada,5,6,4,0.833,0.5,off_by_one,proper noun,calque
壇城,坛城,maṇḍala,2,3,2,0.667,0.5,off_by_one,noun,calque
王舍城,王舍城,rājagṛha,3,4,2,0.75,0.5,off_by_one,proper noun,calque
車帝,车帝,Śataparṇa,2,4,0,0.5,0.0,length_mismatch,proper noun,calque
八吉祥,八吉祥,aṣṭamaṅgala,3,5,0,0.6,0.0,length_mismatch,phrase,calque
五分律,五分律,Mahīśāsakavinaya,3,8,0,0.375,0.0,length_mismatch,proper noun,calque
宗法,宗法,pakṣadharma,2,4,0,0.5,0.0,length_mismatch,noun,calque
所立,所立,sādhyadharma,2,4,0,0.5,0.0,length_mismatch,noun,calque
本生,本生,jātaka,2,3,1,0.667,1.0,off_by_one,noun,calque
化佛,化佛,nirmāṇabuddha,2,5,0,0.4,0.0,length_mismatch,noun,calque
手印,手印,mudrā,2,2,2,1.0,0.0,exact,noun,calque
西方極樂世界,西方极乐世界,sukhāvatī,6,4,0,1.5,0.0,length_mismatch,proper noun,calque
轉法輪,转法轮,dharmacakrapravartana,3,8,0,0.375,0.0,length_mismatch,phrase,calque
轉法輪印,转法轮印,dharmacakramudrā,4,6,0,0.667,0.0,length_mismatch,phrase,calque
飛天,飞天,apsara,2,3,2,0.667,0.5,off_by_one,noun,calque
金剛手菩薩,金刚手菩萨,vajrapāṇi,5,4,4,1.25,0.5,off_by_one,proper noun,calque
地藏菩薩,地藏菩萨,kṣitigarbha,4,4,4,1.0,0.0,exact,proper noun,calque
普賢菩薩,普贤菩萨,samantabhadra,4,5,4,0.8,0.5,off_by_one,proper noun,calque
經幢,经幢,dhvaja,2,2,2,1.0,0.0,exact,noun,calque
大勢至菩薩,大勢至菩萨,mahāsthāmaprāpta,5,6,5,0.833,0.4,off_by_one,proper noun,calque
他比量,他比量,parārthānumāna,3,6,0,0.5,0.0,length_mismatch,noun,calque
寂定,寂定,samādhi,2,3,2,0.667,0.5,off_by_one,noun,calque
大勢至,大势至,mahāsthāmaprāpta,3,6,0,0.5,0.0,length_mismatch,proper noun,calque
寶樹,宝树,ratnavṛkṣa,2,4,0,0.5,0.0,length_mismatch,noun,calque
忉利天,忉利天,trāyastriṃśa,3,4,2,0.75,0.5,off_by_one,proper noun,calque
怛唎耶怛唎奢,怛唎耶怛唎奢,trāyastriṃśa trāyastriṃśa,6,8,0,0.75,0.0,length_mismatch,proper noun,calque
多羅夜登陵舍,多罗夜登陵舍,trāyastriṃśa trāyastriṃśa,6,8,0,0.75,0.0,length_mismatch,proper noun,calque
悅叉,悦叉,yakṣa,2,2,2,1.0,0.5,exact,noun,calque
閱叉,阅叉,yakṣa,2,2,2,1.0,0.0,exact,noun,calque
野叉,野叉,yakṣa,2,2,2,1.0,0.5,exact,noun,calque
藥叉,药叉,yakṣa,2,2,2,1.0,0.5,exact,noun,calque
乞叉,乞叉,yakṣa,2,2,2,1.0,0.0,exact,noun,calque
夜叉,夜叉,yakṣa,2,2,2,1.0,0.5,exact,noun,calque
無住涅槃,无住涅槃,apratiṣṭhitanirvāṇa,4,8,0,0.5,0.0,length_mismatch,phrase,calque
無住處涅槃,无住处涅槃,apratiṣṭhanirvāṇa,5,7,0,0.714,0.0,length_mismatch,phrase,calque
灌頂,灌顶,abhiṣeka,2,4,0,0.5,0.0,length_mismatch,noun,calque
化生,化生,upapāduka,2,5,0,0.4,0.0,length_mismatch,verb,calque
自比量,自比量,svārthānumāna,3,5,0,0.6,0.0,length_mismatch,noun,calque
離作法,离作法,vyatireka,3,4,2,0.75,0.5,off_by_one,noun,calque
賢劫,贤劫,bhadrakalpa,2,4,0,0.5,0.0,length_mismatch,proper noun,calque
星宿劫,星宿劫,nakṣatrakalpa,3,5,0,0.6,0.0,length_mismatch,phrase,calque
鷲峰,鹫峰,gṛdhrakūta,2,4,0,0.5,0.0,length_mismatch,proper noun,calque
耆闍崛山,耆阇崛山,gṛdhrakūtaparvata,4,7,0,0.571,0.0,length_mismatch,proper noun,calque
祇闍崛山,祇阇崛山,gṛdhrakūtaparvata,4,7,0,0.571,0.0,length_mismatch,proper noun,calque
耆闍多山,耆阇多山,gṛdhrakūtaparvata,4,7,0,0.571,0.0,length_mismatch,proper noun,calque
崛山,崛山,gṛdhrakūtaparvata,2,7,0,0.286,0.0,length_mismatch,proper noun,calque
婆羅門,婆罗门,brāhmaṇa,3,3,3,1.0,0.333,exact,proper noun,calque
用,用,prayojana,1,4,0,0.25,0.0,length_mismatch,noun,calque
波羅奈國,波罗奈国,vārāṇasī,4,4,4,1.0,0.5,exact,proper noun,calque
波羅痆斯,波罗痆斯,vārāṇasī,4,4,4,1.0,0.5,exact,proper noun,calque
波刺那斯,波刺那斯,vārāṇasī,4,4,4,1.0,0.5,exact,proper noun,calque
玉豪,玉豪,ūrṇākeśa,2,4,0,0.5,0.0,length_mismatch,noun,calque
甘露,甘露,amṛta,2,3,2,0.667,0.5,off_by_one,noun,calque
三千大千世界,三千大千世界,trisāhasramahāsāhasralokadhātu,6,13,0,0.462,0.0,length_mismatch,noun,calque
慧日,慧日,jñānadivākara,2,6,0,0.333,0.0,length_mismatch,phrase,calque
學處,学处,śikṣāpada,2,4,0,0.5,0.0,length_mismatch,noun,calque
半跏坐,半跏坐,ardhaparyaṅka,3,5,0,0.6,0.0,length_mismatch,phrase,calque
半跏正坐,半跏正坐,ardhaparyaṅka,4,5,4,0.8,0.25,off_by_one,phrase,calque
半結跏,半结跏,ardhaparyaṅka,3,5,0,0.6,0.0,length_mismatch,phrase,calque
半跏,半跏,ardhaparyaṅka,2,5,0,0.4,0.0,length_mismatch,phrase,calque
半坐,半坐,ardhaparyaṅka,2,5,0,0.4,0.0,length_mismatch,phrase,calque
賢坐,贤坐,ardhaparyaṅka,2,5,0,0.4,0.0,length_mismatch,phrase,calque
單盤坐,单盘坐,ardhaparyaṅka,3,5,0,0.6,0.0,length_mismatch,phrase,calque
越三界,越三界,trailokya-vikrāmin,3,6,0,0.5,0.0,length_mismatch,proper noun,calque
淨瓶,净瓶,kalaśa,2,3,2,0.667,0.0,off_by_one,noun,calque
伎樂,伎乐,vādya,2,2,2,1.0,0.5,exact,noun,calque
十界,十界,daśadhātu,2,4,0,0.5,0.0,length_mismatch,proper noun,calque
應身,应身,nirmāṇakāya,2,5,0,0.4,0.0,length_mismatch,noun,calque
白毫,白毫,ūrṇā,2,2,2,1.0,0.0,exact,noun,calque
大黑天,大黑天,mahākāla,3,4,3,0.75,0.333,off_by_one,proper noun,calque
嘛哈噶拉,嘛哈噶拉,mahākāla,4,4,4,1.0,0.25,exact,proper noun,calque
大黑神,大黑神,mahākāla,3,4,3,0.75,0.333,off_by_one,proper noun,calque
大黑天神,大黑天神,mahākāla,4,4,4,1.0,0.25,exact,proper noun,calque
摩訶迦迦羅天,摩诃迦迦罗天,mahākāla,6,4,0,1.5,0.0,length_mismatch,proper noun,calque
修習,修习,bhāvanā,2,3,2,0.667,0.0,off_by_one,noun,calque
忍辱,忍辱,kṣānti,2,2,2,1.0,0.0,exact,verb,calque
大士,大士,mahāpuruṣa,2,5,0,0.4,0.0,length_mismatch,noun,calque
大士,大士,mahāsattva,2,4,0,0.5,0.0,length_mismatch,noun,calque
信士,信士,upāsaka,2,4,0,0.5,0.0,length_mismatch,noun,calque
帝釋,帝释,śakra,2,2,2,1.0,0.0,exact,proper noun,calque
羅剎,罗刹,rākṣasa,2,3,2,0.667,0.5,off_by_one,noun,calque
阿落刹婆,阿落刹婆,rākṣasa,4,3,3,1.333,0.333,off_by_one,noun,calque
聲聞身,声闻身,śrāvaka-kāya,3,5,0,0.6,0.0,length_mismatch,proper noun,calque
自在,自在,īśvara,2,3,2,0.667,0.5,off_by_one,proper noun,calque
自在,自在,vaśitā,2,3,2,0.667,0.5,off_by_one,adjective,calque
大自在天,大自在天,maheśvara,4,4,4,1.0,0.25,exact,proper noun,calque
莫醯伊濕伐羅,莫醯伊湿伐罗,maheśvara,6,4,0,1.5,0.0,length_mismatch,proper noun,calque
自在天王,自在天王,maheśvara,4,4,4,1.0,0.25,exact,proper noun,calque
毘沙門,毘沙门,vaiśravaṇa,3,4,3,0.75,0.333,off_by_one,proper noun,calque
毘沙門天王,毘沙门天王,vaiśravaṇa,5,4,4,1.25,0.5,off_by_one,proper noun,calque
毘沙門天,毘沙门天,vaiśravaṇa,4,4,4,1.0,0.5,exact,proper noun,calque
多聞天王,多闻天王,vaiśravaṇa,4,4,4,1.0,0.0,exact,proper noun,calque
執金剛,執金刚,vajrapāṇi,3,4,3,0.75,0.333,off_by_one,proper noun,calque
法施,法施,dharmadāna,2,4,0,0.5,0.0,length_mismatch,noun,calque
普門,普门,samantamukha,2,5,0,0.4,0.0,length_mismatch,proper noun,calque
阿含,阿含,anāgāmin,2,4,0,0.5,0.0,length_mismatch,proper noun,calque
斯陀含,斯陀含,sakṛdāgāmin,3,5,0,0.6,0.0,length_mismatch,proper noun,calque
須陀洹,须陀洹,srotaāpanna,3,5,0,0.6,0.0,length_mismatch,proper noun,calque
上行菩薩,上行菩萨,viśiṣtacāritra,4,6,0,0.667,0.0,length_mismatch,proper noun,calque
無邊行菩薩,无边行菩萨,anantacāritra,5,6,4,0.833,0.25,off_by_one,proper noun,calque
淨行菩薩,净行菩萨,viśuddhacāritra,4,6,0,0.667,0.0,length_mismatch,proper noun,calque
安立行菩薩,安立行菩萨,supratiṣṭhitacāritra,5,8,0,0.625,0.0,length_mismatch,proper noun,calque
安立行,安立行,supratiṣṭhitacāritra,3,8,0,0.375,0.0,length_mismatch,proper noun,calque
四天王,四天王,cāturmahārājakāyika,3,9,0,0.333,0.0,length_mismatch,proper noun,calque
持國,持国,dhṛtarāṣṭra,2,4,0,0.5,0.0,length_mismatch,proper noun,calque
持國天王,持国天王,dhṛtarāṣṭra,4,4,4,1.0,0.25,exact,proper noun,calque
多羅吒天,多罗吒天,dhṛtarāṣṭra,4,4,4,1.0,0.5,exact,proper noun,calque
廣目,广目,virūpākṣa,2,4,0,0.5,0.0,length_mismatch,proper noun,calque
廣目天王,广目天王,virūpākṣa,4,4,4,1.0,0.0,exact,proper noun,calque
鼻溜波阿叉,鼻溜波阿叉,virūpākṣa,5,4,4,1.25,0.5,off_by_one,proper noun,calque
髀路波呵迄叉,髀路波呵迄叉,virūpākṣa,6,4,0,1.5,0.0,length_mismatch,proper noun,calque
毘樓婆叉,毘楼婆叉,virūpākṣa,4,4,4,1.0,0.5,exact,proper noun,calque
毘嚕博叉,毘噜博叉,virūpākṣa,4,4,4,1.0,0.25,exact,proper noun,calque
惡眼天,恶眼天,virūpākṣa,3,4,3,0.75,0.333,off_by_one,proper noun,calque
多聞,多闻,bahuśruta,2,4,0,0.5,0.0,length_mismatch,adjective,calque
多聞,多闻,vaiśravaṇa,2,4,0,0.5,0.0,length_mismatch,proper noun,calque
我語,我语,ātmavāda,2,4,0,0.5,0.0,length_mismatch,noun,calque
毗沙門天,毗沙门天,vaiśravaṇa,4,4,4,1.0,0.5,exact,proper noun,calque
日神,日神,āditya,2,3,2,0.667,0.5,off_by_one,proper noun,calque
修野天子,修野天子,sūrya,4,2,0,2.0,0.0,length_mismatch,proper noun,calque
修意天子,修意天子,sūrya,4,2,0,2.0,0.0,length_mismatch,proper noun,calque
寳光天子,寳光天子,sūrya,4,2,0,2.0,0.0,length_mismatch,proper noun,calque
威光天,威光天,marīcī,3,3,3,1.0,0.0,exact,proper noun,calque
陽焰天,阳焰天,marīcī,3,3,3,1.0,0.0,exact,proper noun,calque
末利支提婆,末利支提婆,marīcī,5,3,0,1.667,0.0,length_mismatch,proper noun,calque
堅牢地天,坚牢地天,pṛthivī,4,3,2,1.333,0.5,off_by_one,proper noun,calque
堅牢地神,坚牢地神,pṛthivī,4,3,2,1.333,0.5,off_by_one,proper noun,calque
堅牢地祇,坚牢地祇,pṛthivī,4,3,2,1.333,0.5,off_by_one,proper noun,calque
娑竭羅龍王,娑竭罗龙王,sāgara-nāgarāja,5,7,0,0.714,0.0,length_mismatch,proper noun,calque
娑伽羅龍王,娑伽罗龙王,sāgara-nāgarāja,5,7,0,0.714,0.0,length_mismatch,proper noun,calque
帝釋天,帝释天,śakra,3,2,2,1.5,0.5,off_by_one,proper noun,calque
大辯天,大辩天,sarasvatī-devī,3,6,0,0.5,0.0,length_mismatch,proper noun,calque
月天,月天,candra,2,2,2,1.0,0.5,exact,proper noun,calque
戰捺羅,战捺罗,candra,3,2,2,1.5,0.5,off_by_one,proper noun,calque
隨心,随心,upahyṛdaya,2,5,0,0.4,0.0,length_mismatch,verb,calque
馬頭觀音,马头观音,hayagrīva,4,4,4,1.0,0.5,exact,proper noun,calque
鬼子母,鬼子母,hārītī,3,3,3,1.0,0.333,exact,proper noun,calque
馬頭大士,马头大士,hayagrīva,4,4,4,1.0,0.0,exact,proper noun,calque
馬頭觀世音,马头观世音,hayagrīva,5,4,4,1.25,0.25,off_by_one,proper noun,calque
肘,肘,hasta,1,2,1,0.5,1.0,off_by_one,measure word,calque
呪師,呪师,vaidyaka,2,3,2,0.667,0.5,off_by_one,noun,calque
金剛鏁,金刚鏁,vajraśṛṅkhalā,3,5,0,0.6,0.0,length_mismatch,proper noun,calque
鬼子母神,鬼子母神,hārītī,4,3,3,1.333,0.333,off_by_one,proper noun,calque
鬼子聖母,鬼子圣母,hārītī,4,3,3,1.333,0.333,off_by_one,proper noun,calque
散脂迦大將,散脂迦大将,saṃjñeya,5,3,0,1.667,0.0,length_mismatch,proper noun,calque
密迹力士,密迹力士,guhyapāda,4,4,4,1.0,0.5,exact,proper noun,calque
天界,天界,devaloka,2,4,0,0.5,0.0,length_mismatch,proper noun,calque
有為,有为,saṃskṛta,2,3,2,0.667,0.0,off_by_one,adjective,calque
虛空孕,虚空孕,ākāśagarbha,3,5,0,0.6,0.0,length_mismatch,noun,calque
妙音天,妙音天,Sarasvatī-devī,3,6,0,0.5,0.0,length_mismatch,proper noun,calque
圓滿,圆满,paripūrṇa,2,4,0,0.5,0.0,length_mismatch,adjective,calque
寶幢,宝幢,ratnaketu,2,4,0,0.5,0.0,length_mismatch,noun,calque
隨喜,随喜,anumodana,2,5,0,0.4,0.0,length_mismatch,noun,calque
梵天王,梵天王,brahmā,3,2,1,1.5,1.0,off_by_one,proper noun,calque
無生,无生,anutpāda,2,4,0,0.5,0.0,length_mismatch,adjective,calque
儀軌,仪轨,upacāra,2,4,0,0.5,0.0,length_mismatch,noun,calque
善財,善财,sudhana,2,3,1,0.667,1.0,off_by_one,proper noun,calque
摩耶夫人,摩耶夫人,māyā,4,2,0,2.0,0.0,length_mismatch,proper noun,calque
毗沙門,毗沙门,Vaiśravaṇa,3,4,3,0.75,0.333,off_by_one,proper noun,calque
悉曇,悉昙,siddha,2,2,2,1.0,0.5,exact,noun,calque
妙音佛母,妙音佛母,sarasvatī,4,4,4,1.0,0.0,exact,proper noun,calque
大梵天,大梵天,mahābrahmā,3,4,2,0.75,0.5,off_by_one,proper noun,calque
大辯才女,大辩才女,sarasvatī,4,4,4,1.0,0.5,exact,proper noun,calque
大辯功德天,大辩功德天,sarasvatī,5,4,4,1.25,0.25,off_by_one,proper noun,calque
大辯才功德天,大辩才功德天,sarasvatī,6,4,0,1.5,0.0,length_mismatch,proper noun,calque
薩羅婆縛底,萨罗婆缚底,sarasvatī,5,4,4,1.25,0.5,off_by_one,proper noun,calque
金翅鳥,金翅鸟,suparṇa,3,3,3,1.0,0.333,exact,noun,calque
十方,十方,daśadiś,2,3,2,0.667,0.5,off_by_one,phrase,calque
五蓋,五盖,pañca nivāraṇa,2,6,0,0.333,0.0,length_mismatch,phrase,calque
內觀,内观,vipaśyanā,2,4,0,0.5,0.0,length_mismatch,noun,calque
蘭若,兰若,araṇya,2,3,1,0.667,1.0,off_by_one,noun,calque
眞如,眞如,tathatā,2,3,2,0.667,0.0,off_by_one,noun,calque
持明,持明,dhāraṇī,2,3,2,0.667,0.5,off_by_one,noun,calque
持明,持明,vidyādhara,2,4,0,0.5,0.0,length_mismatch,noun,calque
三十七道品,三十七道品,Bodhipakkhiyādhammā,5,7,0,0.714,0.0,length_mismatch,phrase,calque
趣,趣,gati,1,2,1,0.5,0.0,off_by_one,verb,calque
四真道,四真道,cattāri ariyasaccāni,3,9,0,0.333,0.0,length_mismatch,phrase,calque
四真諦,四真谛,cattāri ariyasaccāni,3,9,0,0.333,0.0,length_mismatch,phrase,calque
龍女,龙女,nāgakanyā,2,4,0,0.5,0.0,length_mismatch,proper noun,calque
大乘佛教,大乘佛教,mahāyāna,4,4,4,1.0,0.0,exact,proper noun,calque
吽,吽,hūṃ,1,1,1,1.0,0.0,exact,onomatopoeia,calque
度,度,pāramitā,1,4,0,0.25,0.0,length_mismatch,noun,calque
智,智,jñāna,1,2,1,0.5,1.0,off_by_one,noun,calque
蘊,蕴,skandha,1,2,1,0.5,0.0,off_by_one,noun,calque
煩惱,烦恼,kleśa,2,2,2,1.0,0.0,exact,noun,calque
貪欲,贪欲,rāga,2,2,2,1.0,0.0,exact,noun,calque
慢,慢,māna,1,2,1,0.5,1.0,off_by_one,noun,calque
行,行,saṃskāra,1,3,0,0.333,0.0,length_mismatch,noun,calque
證,证,adhigama,1,4,0,0.25,0.0,length_mismatch,noun,calque
行犍度,行犍度,saṃskāra,3,3,3,1.0,0.333,exact,noun,calque
抳縛南,抳缚南,nirvāṇa,3,3,3,1.0,0.333,exact,proper noun,calque
尸,尸,śīla,1,2,1,0.5,1.0,off_by_one,noun,calque
尸怛羅,尸怛罗,śīla,3,2,2,1.5,0.5,off_by_one,noun,calque
阿若憍陳如,阿若憍陈如,ājñātakāuṇḍinya,5,7,0,0.714,0.0,length_mismatch,proper noun,calque
界,界,dhātu,1,2,1,0.5,1.0,off_by_one,noun,calque
多羅菩薩,多罗菩萨,tārā,4,2,0,2.0,0.0,length_mismatch,proper noun,calque
馱都,驮都,dhātu,2,2,2,1.0,0.5,exact,noun,calque
南贍部洲,南赡部洲,jambudvīpa,4,4,4,1.0,0.0,exact,proper noun,calque
尊勝佛頂,尊胜佛顶,vijayoṣṇīṣa,4,5,4,0.8,0.5,off_by_one,proper noun,calque
佛頂尊勝,佛顶尊胜,uṣṇīṣavijayā,4,6,0,0.667,0.0,length_mismatch,proper noun,calque
尊勝佛母,尊胜佛母,uṣṇīṣavijayā,4,6,0,0.667,0.0,length_mismatch,proper noun,calque
交椅,交椅,pīṭha,2,2,2,1.0,0.5,exact,noun,calque
白度母,白度母,kanakavarṇa tārā,3,7,0,0.429,0.0,length_mismatch,proper noun,calque
與願印,与愿印,varadamudrā,3,5,0,0.6,0.0,length_mismatch,noun,calque
世,世,loka,1,2,1,0.5,0.0,off_by_one,noun,calque
空行母,空行母,ḍākinī,3,3,3,1.0,0.333,exact,noun,calque
荼吉儞,荼吉儞,ḍākinī,3,3,3,1.0,0.333,exact,noun,calque
上師,上师,guru,2,2,2,1.0,0.0,exact,noun,calque
瑜伽空行母,瑜伽空行母,vajrayoginī,5,5,5,1.0,0.4,exact,proper noun,calque
本尊,本尊,iṣṭadevatā,2,5,0,0.4,0.0,length_mismatch,noun,calque
般舟,般舟,pratyutpanna,2,4,0,0.5,0.0,length_mismatch,noun,calque
迴向,迴向,pariṇāmanā,2,5,0,0.4,0.0,length_mismatch,verb,calque
般涅槃,般涅槃,parinirvāṇa,3,5,0,0.6,0.0,length_mismatch,noun,calque
豆佉,豆佉,duḥkha,2,2,2,1.0,0.5,exact,noun,calque
觀頂遵勝救度,观顶遵胜救度,uṣṇīṣatārā,6,5,5,1.2,0.4,off_by_one,proper noun,calque
藥師琉璃光佛,药师琉璃光佛,bhaiṣajyaguruvaiḍūryaprabhārāja,6,12,0,0.5,0.0,length_mismatch,proper noun,calque
藥師琉璃光如來,药师琉璃光如来,bhaiṣajyaguruvaiḍūryaprabhārāja,7,12,0,0.583,0.0,length_mismatch,proper noun,calque
日光菩薩,日光菩萨,sūryaprabha,4,4,4,1.0,0.25,exact,proper noun,calque
日曜菩薩,日曜菩萨,sūryaprabha,4,4,4,1.0,0.5,exact,proper noun,calque
月光菩薩,月光菩萨,candraprabha,4,4,4,1.0,0.25,exact,proper noun,calque
淨琉璃世界,净琉璃世界,vaidūryanirbhāsā,5,6,4,0.833,0.25,off_by_one,proper noun,calque
月淨菩薩,月净菩萨,candraprabha,4,4,4,1.0,0.25,exact,proper noun,calque
方便,方便,upāya,2,3,2,0.667,0.5,off_by_one,noun,calque
吉祥結,吉祥结,śrīvatsa,3,3,3,1.0,0.0,exact,noun,calque
取,取,upādāna,1,4,0,0.25,0.0,length_mismatch,verb,calque
不害,不害,ahiṃsā,2,3,2,0.667,0.5,off_by_one,noun,calque
四梵住,四梵住,catvāri brahmavihārāḥ,3,8,0,0.375,0.0,length_mismatch,phrase,calque
湼,湼,nirvāṇa,1,3,0,0.333,0.0,length_mismatch,proper noun,calque
湼槃,湼盘,nirvāṇa,2,3,2,0.667,0.5,off_by_one,proper noun,calque
大柔善救度,大柔善救度,mahāśantitārā,5,6,5,0.833,0.4,off_by_one,proper noun,calque
颦眉威相救度,颦眉威相救度,kruddhakālītārā,6,6,6,1.0,0.0,exact,proper noun,calque
如火熾盛救度,如火炽盛救度,pācakatārā,6,5,4,1.2,0.25,off_by_one,proper noun,calque
能生吉祥救度,能生吉祥救度,maṅgalotpādanatārā,6,8,0,0.75,0.0,length_mismatch,proper noun,calque
湼槃寂滅救度,湼盘寂灭救度,śokavinodanatārā,6,8,0,0.75,0.0,length_mismatch,proper noun,calque
能催怨魔救度,能催怨魔救度,mārasūdanatārā,6,7,6,0.857,0.333,off_by_one,proper noun,calque
明咒吽聲救度,明咒吽声救度,rāganiṣūdanatārā,6,8,0,0.75,0.0,length_mismatch,proper noun,calque
度脫衰敗救度,度脱衰败救度,sukhadatārā,6,5,4,1.2,0.5,off_by_one,proper noun,calque
能動三界救度,能动三界救度,sītavijayatārā,6,7,6,0.857,0.333,off_by_one,proper noun,calque
能滅諸苦救度,能灭诸苦救度,duḥkhadahanatārā,6,7,6,0.857,0.5,off_by_one,proper noun,calque
成就一切救度,成就一切救度,siddhidatārā,6,5,5,1.2,0.4,off_by_one,proper noun,calque
